CAMPAIGN_ID,NAME,VARIATION_NAME,PERCENTAGE_DISCOUNT
f336a11f6d611386aca41e138bcfe381,17/08/17 - Garden Party,Variant 1,0
16e5bbb6913b671c28165238e80e9fa7,24/02/20 - MDay opt out text email - 3rd Send,A - £10 off SL,15
687108948ef28567af8b280a46b37305,19/06/20 - Push - Last chance FDay - Android 10%,Charlie,0
de275d73ea600e1fda23ca696bfcd9a2,03/08/18 Engagement Toucan Email,Variant 1,15
14548261a509d3cba6f6c765f2969d5b,02/10/18 Autumn brights - Beatrix hero,Variant 1,15
26ce78a250c3aac7dae10144ba5242e8,25/10/19 Push Notification - iOS 15% off,GIF: BOUQUETS,15
12b0a39cfbcbb65dc892acbc4cce5259,23/06/20 - Roses - NL (with blog) - 0%,,40
df3db72c42ee0e7786ca837e3f50dd7d,11/07/19 SALE - IAM 15% off,Variant 1,15
e8249ca9391519207c6529cacd2b48bf,19/02/19 Best of spring - The Asher + Farrah - 15% off,Comp,15
f41b0a7c986a8213fda72e23450d8219,FR- 30/08/19 Payday email -15% off,Text,15
7a5ed758808a527b272dc7a6e681eda2,28/06/19 Push Notification - IOS 15% off Pay-day,GIF: BOUQUETS,15
c7612bb6021678dd7ee1f483a4b5b44d,16/02/17 - RAK Day - Free candles,Variant 1,
bc357dee895d785e76b0ca12ab0d06b4,23/03/17 - Men mday17 15% OFFER - 6text LAPSED,Text,
5c6d20ff494f09e9ff05a4d7524e5943,"03/10/2019 - DE payday 15% text, seg 2,3",Variant 1,15
74df71a0720250a3ed59ead89e7a476e,DE Repeater programme - iOS push abandoned basket same day (Weekday),Rich push,15
26ef9503f8462c2ed4ac7fd7b145199f,05/06/18 - iOS push 10% FTP peonies,Discount,15
22cff175232680a8ecd75aea20269c9d,DE - 26/04/20 - MDay pre order - mday opt IN - 10%,variante 1,10
6537006682701bb19389b9d10bae50ef,11/01/19 On site flash sale 10% off - IOS - IAM,Variant 1,25
bc0ee35316a02bdacbb2ce8af2d5fef5,30/10/17 - Halloween - Smith and Sinclair addon,Variant 1,
61215c8f892897ef8f62a91114318a4f,25/04/19 PEONY LAUNCH - zero,normal: peony250419 ,0
d36f35f4b66abc2d312a309283f814eb,27/02/18 - PUSH - free gin addon - iOS,Stock,
34ef62d31ad827aef616af591fdc2fe7,08/03/18 - 6mmmdaytext - zero,OLD copy,0
6c1087c77cfcd1dba7164548c2c45de1,11/02/20 - push - Android 15% off,: SALETIME,15
2308ff8b83d3b8ace53a7adb91ec4fc1,DE 02/07/2019 - Summer Collection Pref 0,3 Products,15
92642e9a9938813e76f66f04eb8759ad,08/03/18 - Last Chance Free delivery - A/B,HTML,10
d80762976e52ae71d137bc8c0a5e216a,"26/10/17 - FTP £10 off, min spend £22",Variant 1,
309c8e887491c813b943b568d03fbbef,160320TEXT6 - Already purchased once for Mday delivery this year,A - 160320TEXT6 - Already purchased once for Mday delivery this year - Regular discount,15
15d93c045f6dacc7c3ee89f2537a764f,DE - 16/04/20 - Bouquets for any occasion email - 10%,variante 1,10
be5a42d5d9acba95de047e1abc2ffbfd,05/03/19 Mday launch - 10% off,Standard mday banner: MOMENTS,10
a28d8999e4259f14f882c315812c5ef1,06/03/18 - 2mmdaytext CNP37 10% off Saved Mday occasion,new copy,10
4208f4e789af64e560dba338ed40d941,28/12 - Caroline comeback,Variant 1,0
772dc518dae83e77c363aba13bdfa3ad,"05/12/19 HV Xmas collection: Glittering garden, magic tree, robin HT - 0%",A - no description,0
110529eb4e3267abcd797f69e156da0a,FR- Repeater programme - Abandoned basket same day 1Ps pre 5:30,Variant 1,
570cd9ace7d4a29cae4b6d05950e0d02,22/12 - Last Chance to Order - £7 off,Postman,
b12dee11a4bbcdf9e30e0c4cc8b3412c,06/12/18 Story of the Trees - 10% off,Variant 1,10
0bbe2d015bb910d61853d29a6ba24a6d,29/10/19 Push notification - Android 15% off,: SALETIME,15
34a49d5cbad482134d14375629804eea,31/01/19 At Risk text email - 20% off,No discount in SL + Short copy: ERT44,20
e6e60f30b2c3294741b612461f9897f2,09/10/18 World post day - The Vivienne - LV - 15% off,No half hero,15
69f71404c3ac298a77600407565ad1bc,22/03/19 - 22text6 - Women Core + Power,10% off: SW3C3,10
8d66c841813f6a4923e29c8075939c4f,26/02/19 - THE ROSIE - Zero,Variant 1,0
161523ade5ee3b70c723ab4c34b60073,12/10/18 - Liverpool Workshop Email,Bundle,0
cc91f15c87136d81d47c62da18c70a82,FR- 22/05/19 - French mother's day to UK customers,CVJ74,20
b1db4857e91fde9d94438b71c36bfdd1,02/01/20 - at risk - text email - 20%,CVJ74,20
4e369a2f16e5372e3859520c4f566bfb,12/01 Say hello to the Isla (no offer) CORRECT,New blooms!,
8632c84addcec91fa895946b0b7a8777,14/01/20 - Millie + Elena - Stocks Scented - 0%,SL: A little Tuesday cuteness for you,15
d5a61bf4401d2861a180a543d76e5854,Lapsed programme - flash sale 20% off,Variant 1,20
b72f3418493925517dc7c7d5161da848,"DE - 02/12/19 - IAM, Cyber Monday 25%",Variant 1,25
e9b0f29384b33aa17157e9f95e44001b,07/03/17 - International Women's Day,Variant 1,0
92642e9a9938813e76f66f04eb8759ad,08/03/18 - Last Chance Free delivery - A/B,TEXT,10
f8e03685b60b9b6b570f9e26c398250d,26/09/19 Push Notification - Orla - 15% iOS,Static,15
221cd0fd8c1e5169894cd1a79fd3394b,29/08/19 The Jodie - 10% off (recommendation test),Pre-picked: ROSESEASON,10
243f84b339d4d9af203b44967f85ce0c,08/10/19 Click to reveal - 15% off,Static: YOURSURPRISE,15
28a25e1437578a12830fcb93cf223361,23/11/17 - Early Access App Black Friday,Early access: £5 off our app,
a1f0b3f7ee73037d77fccaa42fa8e2bf,16/04/19 Push Notification - IOS - IAM,GIF: BOUQUETS,15
ad2d959ce81482f00325a1c367356faf,FR - Abandoned Basket Rich SL Email,Conor - working doc,10
a86a5352081a706bf352ef336bb9bc21,FR- 14/05/19 Jo Malone,With Prices,0
7ffcb41c999d245d118e9a0df9e58b8d,"Occasion Reminder - INFERRED, -2 days - IAM - PD",15%,10
dbf16a5a7430a890c3e8f8623b934bf6,09/03/20 - Push - iOS 15%,offer displayed,25
d266bea294d61f06f8e2d669fac15945,10/04/17 - Free Easter eggs,,10
3ea0a0f2ac62f14cc1f2f786bcfe3f96,DE - 11/08/20 - FTP + Arielle - 10%,10%,10
192c214ff5431fd0a5eba8c758813d67,"DE - 13/10/2019 - romantic autumn, seg 2,3",new  header,15
420a7dfc9b09d95cfc4ec1117ba8ce6e,2/02 - We love...(WOMEN),Variant 1,
f61167fda7875faecbe08f3d0f96c3e5,05/04/18 - Tulips email final send,SL 1 collage,0
d3f430f86256b9bb914da0164d68c18c,22/03/19 - 22text8 - Women AOV <= £28,15% off tag under30: 4TRJ4,15
5e91f0b8defcf3b88426c967a8e8756f,27/09/18 Orlagh Autumn edit 15% off,Variant 1,15
72680c66b70a94aa3152dc86e97c1262,14/06/18 - Father's Day - 10% off (FTS),Variant 1,10
f66805d944baf24dfc757a3e7c0dae50,23/09/19 Push notification - Android click to reveal 15%,: SALETIME,15
c0fa7ec139d5597fba5d23aaf06ebcc6,13/12/18 xmas18text10- Rest repeaters 15% off,20% off,15
fe9603ec4a0a9e3357fe000c5b422a45,25/08 - Summer sale (app users),50% off,50
082badcb6330caf6b5b910f6c09bf3ef,02/05/19 - LONG WEEKEND HV zero,Variant 1,0
5834b0ae4a976732cf73191d4bd11075,12/06/17 - Father's Day occasion reminder,Text,15
a70a4a010fbf0020bb6a3b5a2e683347,24/10/19 Last chance Morris - zerocode version,GIF: TREAT4YOU,15
35a0a79be36f30d31fdb825e82dda691,FR - 15/07/20 - Click to Reveal - Lapsed,Lapsed,15
46563aef968c5f616f9a6e118872c836,27/11/17 - Cyber Monday,Red Version,20
2783fbfef5621e125f46b87c76609ea9,"DE - 04/02/2018 - Valentines-Collection, preorder now",Variant 1,15
965ab191e6bfd2ab8414653dfe9f3086,01/11/19 - pay day 15%,CVJ74,15
965ab191e6bfd2ab8414653dfe9f3086,01/11/19 - pay day 15%,,20
59a32798b614789ef80fad96c032ba88,12/02/18 - 7vdaytext KH4J1 15% off dave recommendation,Traditional copy 1,15
04eb4e61175d19f3ff6fb038f8f248aa,160320TEXT13 - FTS - A/B TEST,160320TEXT13 - FTS - 35%,35
c8908a88bcb27c0dec44ff0b46b6dae6,19/06/20 - Push - Last chance FDay - iOS 10%,Charlie,10
a5008d69939dad8ef07ee82afd334d80,FR - 05/05/20 - Bouquet for every occasion - zerocode,0%,0
930c01a61a4a67a4edc562661ee81703,1st purchase programme - can we help? 20% off - FLOW 2,Text,20
3e3e530f91864b522ad8ccac6dd272af,040620TEXT10 - ALREADY BOUGHT FOR MDAY,Control Group,15
c9c3b2174d4ae39ce47ae83c80833bf6,8/11/18 Liberty Bestsellers,Blogger,0
ea72963dd94961d040665a76452d013d,16/01/18 - FTP + Hemsley £4 off 1ps 2ps,FTP only,
f8148fab9aed4221069e9958c73eb276,08/02 Yeo Valley welcome email,£10 off,
781c273e5cc93dd1d7f0bb63d43f2352,23/08/2018 The Clemmie 15% Old,Variant 1,15
fd205a213fdf795ecf7ffb5ab650441c,03/02/20 - push - Android 10% off,: SALETIME,15
fcf5a05aa0973f3fc16c4a3cb35a72ea,"DE - 28/01/2020 vday proactively opt out, text",Variant 1,15
f695c3e9475732a10b543d545ad95f40,10/05/18 - Last chance coral peonies 10% off TIME TEST,Variant 1,10
7649690ea4146f73cde703e5954d22da,13/12/17 SL TEST - 11xmastext - 15% - TRD65,A festive thank you gift from us,15
40e01548e730393dbe64781ecb77f569,22/11/18 Black Friday - Thursday Creative Test,Click to reveal + no pun,15
40e01548e730393dbe64781ecb77f569,22/11/18 Black Friday - Thursday Creative Test,Discount + pun,15
0dd7d5d6b6d14ebee8bfbd9e9f7720d9,13/12/18 10% off code: PRESENTS - IOS - IAM,Variant 1,15
ee1ed8566d969127c28ab0ea877932c6,27/11/17 - Cyber Monday - FTS £10 off,,20
f72065c936f13ba466b625d71bac13d8,DE - first purchase programme - postal address collection,New 2020,25
873695d6a0587869c72786ef6b7082d1,13/12/17 SL TEST - 10xmastext - 10% - Aron - 76132EF,A festive thank you gift from us,15
261da1f07a7aa54b84cb3788bbb8283e,Confirm refund (en) - 3.0,Variant 1,15
f8473e5f1d4671a2d314af168baa4db0,25/06/20 - Hannah + Katy - NL (with blog) - 0%,NL with blog,0
8d7ccf27aca1baa317b7c7e3e97399d8,12/02/19 - LAST CHANCE (F) - WAHVDAY02 - 25% off,Non vday: LUCKYDAY,25
39fcc614efb2823edc3cac2cf216cece,07/03/18 - 3mdaytext - 10%,OLD copy,10
971616155542f7563e3d16745b1e34df,FR - 31/01/20 - at risk - text email - 15%,,15
4b79e722235b348cea1e6ee973ee9502,03/03/20 - MDay launch - £10,Variant 1,
847a43ba21995302d0212f5f787341ab,1302TEXT3 - Referred us since xmas,B - Last chance,15
99a572a55b7a8bbaf260a4bffa3a7f52,16/07/19 OTB launch - zero,Variant 1,0
74c8f72bb8ccf5e17419ca28817ac825,16/11/17 - Friendsgiving - Control version,Control Zero ,0
7554233ecb03a49497ac015623a89453,11/06/19 IOS - IAM Click to reveal,Variant 1,
9652a403f5c45da868b5271ea9b7c1d0,18/10 - Two Lovely Gays - Business,gift collections,0
7ef64425940c8a8bf377befa6de096d6,18/02/20 - Nina (last chance) - 10% [new model],10% new model,10
afb8941a7a3ceb8c6a6bb858e7353774,130320TEXT12 - Max order >£30 - A/B TEST,130320TEXT12 - Max order >£30 (B) - Personalised d,15
a401d426f07166816c1ae5e84019b951,1302TEXT3 - Women - 15% (resend of click to reveal),A - £10 off SL,15
7dd5bf7977e192f55b2c80e0901c5173,FR- 2nd purchase programme - web to app (25% offer),Gif,25
a49563e578b5fec491abb1ed429a1dbb,09/10/18 World post day - The Rosalind- HV - No discount,Additional half hero,0
d55a0f2266afad0fb9fdc214453090ee,06/04/20 - IAM,Variant 1,40
a0fd81f9d27ef5180aa7edd236335d6f,"06/05/2019 - DE order in time for mday, text, seg 0","Variant 1, 15%",15
45b0f21eeea4aa75d38ca95445a0d3ba,29/01/17 - Felicity launch £10 RESEND,Variant 1,
15b32972d4a33d3e5c13a9aa2cd70d08,020620TEXT7 - REST  - A/B,DISCOUNT,15
7403eab13c3b535986c27c1aa06dcf89,"28/03/19 - 28text6 - Men Bought for vday, not since",Variant 1,15
319be227f750388e17c2917b777337cd,02/07/18 - iOS push FTP sneak peek,10% version,15
cc2c741c0cfbde4c6f43231c4f53a767,Delivery shipped (en) - 6.3,Original,15
8318294842e3f57e5abd1ea5a534e63d,"DE - 22/09/2019 - autumn collections 10% off, seg 2,3",cTA 1,10
12b05ff4642bd256abe7ae821b87dd4d,19/12/17 - Last Free Delivery - SL test 2,Last chance for free delivery in time for Christmas,15
12b05ff4642bd256abe7ae821b87dd4d,19/12/17 - Last Free Delivery - SL test 2,Free delivery in time for Christmas,0
a13d476693e43d71e1263ea9da07287f,Real 2nd Occasion reminder email - 14/9,[No name for this variation],15
47a48af34dc69d22fb37637a3e10de21,18/10/19 - £5 off IAM,Variant 1,15
179030d995a887e3f2f8acf7dcee394c,"DE - 31/01/2020 - DE vday launch (men) 15% text, men",Variant 1,15
3bd2710370feaf7eea7c9e5e17424b61,09/02/18 - 1vdaytext R3GU2 lapsed 13m+ A/B test,25% off,25
8a119a4a088c5b45f84b8de60bc7903e,26/07 - £5 off 20-10ers,Variant 1,
8ccb234b0446479008c03b4f01bb4185,17/04/19 - LAST CHANCE FOR FREE DELIVERY BEFORE EASTER,CVJ74,
9c210445e4bc1a8f70d9b80282b708c8,FR - 21/07/20 - Summer Launch - 10% - A/B,Short,10
4b26b1b3ff0346b4d18a093a3cfb9bdc,24/02/20 - push - Android 10%,: SALETIME,0
84da1218f6e81bdd41b7637c58e3290e,"DE- first order -Thank you message via app -Welcome to Bloom& Wild- 1 educational ( pref 1,2,3)",New template,15
abad74a58653ac9d92c217645d95ea0f,12/02/20 - Click to reveal - At Risk - 25%,A - Colour Background,25
efc5b4e01f1e42aabb8a3b7b00db173e,14/04/20 - Gifts for every occasion - zerocode - 9am (LP9C4),Variant 1,0
f4864477a711b99d302a9a1353208fd4,11/05/18 - £5 off next purchase May cohort,Text,
9db21f77f1deff74330dc43fdd4bd38d,12/02/19 - mvday1a - Lapsed 13m - ALL (Winner),25% off : 45FGT,25
cdf0b81fa96d4d43cc38ff621762f3e4,FR- 18/03/20 - COVID-19 email,Text,10
502bc054f6949a4d952e3ac87d16d18a,11/05/17 - The Skye/ Arielle Email - £5,Variant 1,
24ae782fd9c5aafa0aeb7a014d2e1686,20/07/18 - 53w lapsed 25%,25% off,25
06f2c7b93850fb9cceaf0a4162014e5b,"17/12/19 - Noelle, Scarlett, Ember HT - 15%",with description,15
06f2c7b93850fb9cceaf0a4162014e5b,"17/12/19 - Noelle, Scarlett, Ember HT - 15%",,15
2dab298114f3a6d290219524c7733260,DE - 16/06/20 - Emma + Evie - zerocode,10%,0
b59aad3fb37e7a4429cae0e026c85797,09/01/18 - Occasions Driver - app people - MSN,Variant 1,0
1c221bb9cac3adf5aee5265ab8fd7c3e,30/09/19 - 15% last chance IAM,Variant 1,15
1936ebb995dddfc453c2a4e9384e2aad,15/08/19 Unsub sorry text email - Ordered more than 30days ago - £5 off,CVJ74,
b4d3747567bc891ba7647f1dc77a680d,DE - 08/09/20 - Arielle + Evie - 0%,0%,0
3583aff3d8c0a7cda02cdd9edc6e6d3a,05/09/19 Birthday bouquet - zero,New footer: 050919birthday ,0
4bdae399bedd1deb6453827ceee4726a,20/08/19 FTP- zero,V1,0
3ec86fe250a7abeaccbc007d293c5284,UK - 28/07/20 - Intl. friendship day  - FTS,£5,
c4ad1710aeaf650f5f445327ec02b052,03/09/18 Liberty Launch,Liberty launch,0
deed55fbe2510c5e7cfb7d6c4151d7af,11/11/19 - at risk text email 20% 3-5m test group,CVJ74,20
0d316f47bb85c78dc60628b08c88fa6b,25/03/19 FTP - FTS MEN - BOOSTER,Variant 1,
ec52fb124e6cd75afc77b33acc7eba5b,1st purchase programme - Save occasions driver (save 3 for £5),Control Group,20
f50578021dc9297f9943382a705106fc,29/11/18 Eve + choc addon,GIF hero + no story,
b1941f63d542342131e4e4014969d434,19/09/19 FTP - 10% off,V1,10
a16eea3a11e2487380315ca7c5dada7a,26/06/18 - FTP email - £3 off,Variant 1,
ec1233f65e612e8815d9158e90bd50fe,14/06/18 - iOS push 10% father's day normal,Discount,10
f20b326f54ad7420f3dca651d2e90797,13/11 Own Delivery Despatch,Variant 1,0
467e8c56d3229637f7b4bcf869051fb1,20/12/17 - delivery date message,Variant 1,15
bc2b43ccf3dfa215145f445cc6b4f1ce,12/11/19 FTP33 - 25% version,V1,25
06517d3f0cbff9ec9f7104a16b073b42,UK - 16/07/20 - Harper + Octavia (editorial) - 0%,Editorial,0
fc1e4029005784fbca50c056cf576d10,05/03/18 - Mday Range Launch - 15% version,Variant 1,15
78b44d1a34f46c6f604b6e3d772ddca9,29/07/17 - 12m+ cohort + Lapsed £10 offer,Version 1,
9ee5e695f71701e7f855129af706d2c4,FR- 03/08919 Autumn bouquets,With Prices,0
72cf7a041c42c236ad6282c8538f0bbb,05/10/17 - World Teachers' Day,,0
72cf7a041c42c236ad6282c8538f0bbb,05/10/17 - World Teachers' Day,Variant 1,0
8a5eaa221eeaf15835e944948ea421dc,21/01/19 Push Notification - Blue Monday - Android - 15% off,Close up - WINTERBLUES,15
90e1d2b0a89aaa9962896c5a35ef09b6,Repeater programme - Abandoned basket same day pre 5:30,Variant 1,15
47b2dd9085f6e99137942da406b2d969,19/10/17 - Occasions email - Edinburgh workshop version,Variant 1,0
edc7a35a4850d0f8bbf96fb71b23a778,08/09 - Posy party refresh (app people),Variant 1,0
b7ad0a8d628d1f5374b574b8520bc7cf,15/03/20 - FTP- 10% - MDay opt IN,Variant 1,10
0091e9fa5793e4d23e3f300deb0b899d,Activation programme - £10 last chance offer,,
6ac53385a00b0d45421c57a299b64a79,09/05/17 - Wildflower email (elsie),WILDFLOWER,0
36c2b82ce88b3108a9ae4fdcf4638a46,14/06/18 - Old App Square Image Notification,Variant 1,15
7a01ac74840d595f4a00fc8e95354d11,DE - 26/01/20 -15% IAM escada,Variant 1,15
71e42873e69d57e6709a903ba3d68ce2,FR- 02/01/20 Happy NY,With Prices,0
c75ee8813c01d66da4b531a815d8dada,20/11/17 - Repeaters Treemail Subject line testing,Tree-mendous news,0
a4af49c56e1d53103eca2670604fd7ad,04/10/19 Grandparent's day text resend to unopened - 15%,CVJ74,15
4453a1726d0cf3e9d781cc464d14afd9,12/12/19 - FR- 1212TEXT6 - FTS - 10 Euros - €10,,
4176a88f5bf387c61ab98194c732b8a4,Repeater programme - Selfies subs driver - £10 off,Variant 1,
5fe78c4059164b49b56fbd3358e3bd1b,FR- 3rd purchase programme - Mention Me 15 € / 15 €,Variant 2,10
52be90e9c7c03f8683ea79ca72531133,FR - 24/05/20 - Bonne Maman - zerocode,Below,0
cb615873a12c704e1b9d783d7a716c2d,15/08/18 - The FTP double roses text email,25% off,
c42a2f1868a7e0375952ae45fd13538d,FR - 16/06/20 - Fathers Day Email - zerocode,Plant Led,0
e28344b7165082116644eef9f463762f,08/10/18 - 15% Sept cohort booster,Welcome treats: 15% off,15
706c55448f55118ff892ef23b3f429bb,19/06/20 - Last chance FDay - text email - zerocode,0%,0
8a0d2f50e64660cefe38328b7c35dc63,19/12/18 Last chance xmas delivery - text email,,10
2b8d75521d465651b3110ed05a74f3e2,05/09/17 - Our 4th Birthday - FTP - £4 off - FTS signed up <3months,,
ee7567432e7cfb64d0bc117859e76754,19/04 Occasion saver runners up £5 credit April 16,£6 credit,
7d434de04dbb2f44fedda1d761bf69ff,UK Sweep Up Save Occasions 23/08/20,Variant 1,0
e1f145ecf3570e5f2b1a228e6e898041,13/07/18 - £5 June cohort booster,no urgency,
b32c2609d64f0e4d8662ad23fbde4fc3,21/09 Real London Fashion week + LB71 (£5 off),,
3cc4e34a93f4e3c4b91abe948edba987,28/01/19 SALE Last chance - 15% off - IOS - IAM,Variant 1,
c7188666270b64bcca3e4fb841444691,06/06/19 Best Friends Day - 10% off,,10
8f053864090bdaaec7c87de0f07529a9,DE - 09/06/20 - Escada + Jennifer - 15%,Generic Service Bar,15
df5e4da15526c2fb4f236e670f9c22a1,UK - 09/07/20 - FTP Limoncello + Suki (with blog) - 0%,NL with blog,0
d3ac9db8d8624051b16cb0ee90b01318,08/04/19 Push Notification - IOS - Content Card test,GIF: BOUQUETS,10
ec99163fcd7810275668d9a60a0dc25e,160320TEXT3 - Scored 9/10 NPS + reviewed 5*  - A/B TEST,(A) 160320TEXT3 - Scored 9/10 NPS + reviewed 5*   - Regular discount,15
c0a3c803a320590072af8491e454deac,130320TEXT7 - Bought for Mother's day last year - A/B TEST,130320TEXT7 - Bought for Mother's day last year (A) - Regular discount,15
25c4015f555971214ed2e34c9cb0a68e,10/03/20 - LV - Jeanie - MDay opt IN,Variant 1,15
3baae78297ecb45a34ab8cb13af3fc49,29/11 - Cyber Tuesday 20% repeaters,Variant 1,20
fad261bd035cb0a84c96a74cb26487ff,DE- 1st purchase programme - Treat yourself (15%),New template,15
d71d36c9f475c811af6f37741e3cf4ba,"DE- 18/11/2019 - iOS push 15% off, BAUM15",Version 1,15
46dd44b30abc8b144f3c793cb60c7df1,12/11/17 - Sneak Peak Nikki Tibbles - VIP - 5+ orders,Variant 1,0
5fc014b81ca449df3012e86324bb0ea4,26/03/19 - 26text11 - Men 1ps <XFS24><JUY65>,20% off: XFS24,20
5fc014b81ca449df3012e86324bb0ea4,26/03/19 - 26text11 - Men 1ps <XFS24><JUY65>,Female copy: JUY65,20
13214fef3de91a9d06b68cc904a61aa9,"21/06 - Last call for Peonies (men, purchased)",Variant 1,0
dd26a3c8353f1b28748da8d7493b5b54,Confirm Purchase (en),Variant 1,15
d5b3db01b9b0485d7319e5f66057f338,19/03/17 - Low AOV Mother's Day edit,,
63b95cababc9c84d0f76628e7134ee8a,0912TEXT2 - BUNDLE PROPENSITY - 15% OFF,CVJ74,15
8063a22d5881ab742e27e2aa2bc975b3,CRM App Onboarding Welcome 2020 iOS zerocode,Zerocode 1,
06ac6afd679c43cf68e70995b5e93634,14/08/17 - iOS push flash sale,Variant 1,15
a82e1b5537263d57171662a208edf1ae,04/11 Bloom & Wild Now launch,[No name for this variation],
0cf14f68a2269c0e752036151d32d535,31/01/19 Push Notification - IOS - 15% off,: SALETIME,15
9194cdf45995230d6eb491221857c723,01/11/18 Zaha and Nov occasions - zero code New,half hero,0
f072e9619598fa6d5af9341a89e8b0df,31/01/19 Push Notification - Android - 20% off,: SALETIME,20
e0f7581e313e2d1747d9e8c08630dcdc,FR - 31/03/20 - text email - lapsed AND at risk,15%,20
341cc06c2df3aad76d639d776c402c00,11/05/17 - The Skye/ Arielle Email - Zero Code,Variant 1,0
f0bd9c5d7582e0fd52f211085167ac01,01/11/18 Zaha and Nov occasions - 10% off NEW,half hero,10
8f5af03b829b69a40838ca44b01cc82f,05/03/18 - 2wmdaytext IJF82 10% off Saved Mday occasion,new copy,10
ced008a2a6754daf59ea2abcd8b41f29,FR- 25/06/19 Sunshine flowers,With Prices,25
f10d5c1a74019f1850bef3cc29eb272a,Confirm cancellation (en),Variant 1,15
9d96ab706a0636aee5e65d8ae07b3aef,23/02/20 - MDay opt out text email,A - £10 off SL,15
e3288f14387106fc47b79cd548b8980a,"DE - 15/09/2019 - MORRIS & Co, zero, seg 2,3",cTA 1,0
7a8ea174a6c8ea7e55b167a305c9f46b,05/09/17 - Lapsed competition Text Email,Version 1,15
c9df64c818a05169a570faefbdd1e419,DE - 28/04/20 - MDay gift guide - seg 0 - zerocode,0% - seg 0,1
a01bf826e1367ee1cd20f1874793b8d0,DE - 26/04/20 - Guerlain - mday opt OUT - 10%,variante 1,1
cbe946c8e31003118160995660b62930,UK - 28/07/20 - Intl. friendship day  - zerocode - send 2,NO mentionme,0
6a0d78973bf731030e429eaa10f5595f,DE- 1st purchase programme - education email,New template,15
6839332d273683c25ecec51b3c121700,DE CRM - 2nd purchase programme - mention me €10/€10,New template,15
980089f303a7675c312dd3f8422facca,11/12 Royal Mail Delay Update,Variant 1,
5ee78d60300552c3c46645bb4f56a48f,FR- Activation programme - 1st activation email,New template,20
82636621333aa2ec516f5f7dcae15a02,NHS Discount Confirmed - 260320,Variant 1,40
cca4955b83dbe455cef950433bd4134a,12/02/18 - 15% inapp message,Variant 1,15
90fb50eedd6200e53dd70504ee1be759,Repeater programme 15% flash sale - 20 weeks lapsed,CI 2019,10
371aa2606c4d913621dbb8ac7abe5bb6,3A xmas segment (add-on vips),Variant 1,15
5023fc6d962a3e0b46a5735430b08a2a,17/12 - Last Free Delivery (£10 off) RESEND,,20
b7d60e21999a9e1d36df0cf3114a5b81,05/03/18 - 9wmdaytext GSH82 - sweep up,NEW copy,15
cf6692f1ab874704b7666a93d09a50bc,07/06/18 - Free Sipsmith gin for Best friend's day,Variant 1,
677af2a4ef5e5ab728b4d01c81845f1e,15/07/19 Lapsed text email - 25% off,CVJ74,25
